state_name,district_name,food_TKcal,food_no_coconut_TKcal,total_TKcal,coconut_kcal_share,z_food,z_food_nc,z_total,tag_food,tag_food_nc,tag_total,kcal_per_hectare,food_crop_kcal_share
Karnataka,Kalaburagi,3.5590708026889737,3.5576129295461167,3.5590708026889737,0.000409621843363,0.5745499508773921,0.578471173692775,0.5745499508773921,Medium,Medium,Medium,2934095.759704714,0.9697665706266578
Karnataka,Kodagu,0.4946531224284663,0.48918348451937543,0.4946531224284663,0.0110575222536513,-0.5275562151484112,-0.5255199475172349,-0.5275562151484112,Low,Low,Low,7080404.55594876,0.9973415091728008
Karnataka,Kolar,0.9298553269503512,0.9225912469503512,0.9298553269503512,0.0078120539716904,-0.37103739718139767,-0.36958404279477036,-0.37103739718139767,Low,Low,Low,5532288.298864848,0.9999772369752818
Karnataka,Koppal,2.039501544200112,2.0372132479728395,2.039501544200112,0.0011219879846524,0.028042645338852444,0.03144613067999811,0.028042645338852444,Medium,Medium,Medium,4425711.021479056,0.9667406937341396
Karnataka,Mandya,2.6481606332960737,2.5431594623415283,2.6481606332960737,0.0396506048894224,0.2469445722600163,0.21348066609294483,0.2469445722600163,Medium,Medium,Medium,10592085.79111201,0.9999534426521683
Karnataka,Mysuru,2.661640200353894,2.591133706581167,2.661640200353894,0.0264898665730073,0.2517924472952887,0.23074133336139493,0.2517924472952887,Medium,Medium,Medium,5199051.477006999,0.7823826347168708
Karnataka,Raichur,2.7799679064579097,2.778811590743624,2.7799679064579097,0.0004159457062794,0.2943485568455503,0.29826601381270884,0.2943485568455503,Medium,Medium,Medium,4262442.614294242,0.9249014534609316
Karnataka,Ramanagara,0.837963575108364,0.7647122476468254,0.837963575108364,0.0874158849351724,-0.40408591630603535,-0.4263873738080063,-0.40408591630603535,Low,Low,Low,6408342.365799899,0.9999709072219184
Karnataka,Shivamogga,2.9048948890011967,2.8852134705466512,2.9048948890011967,0.0067752601063347,0.33927807107294833,0.33654837705002716,0.33927807107294833,Medium,Medium,Medium,10862123.282435097,0.9815574120896604
Karnataka,Tumakuru,2.727965352347815,2.2271248007114512,2.727965352347815,0.1835949093727736,0.27564603600349796,0.09977446339706558,0.27564603600349796,Medium,Medium,Medium,4710108.496061031,0.9981540680850848
Karnataka,Udupi,0.8145676860860276,0.7403634048587548,0.8145676860860276,0.0910965196567298,-0.412500158828282,-0.4351478510265184,-0.412500158828282,Low,Low,Low,7259495.246456108,0.99999819307369
Karnataka,Uttara Kannada,1.0813576672523344,1.0552077033432434,1.0813576672523344,0.0241825297041046,-0.3165501565908915,-0.32186992943251524,-0.3165501565908915,Low,Low,Low,8680625.905958766,0.967469945831236
Karnataka,Vijayapura,3.2937801049294477,3.292891669520357,3.2937801049294477,0.0002697312451918,0.4791391602161119,0.48322703466339667,0.4791391602161119,Medium,Medium,Medium,3558438.9357507243,0.9883860279517048
Karnataka,Yadagiri,1.4524176094666668,1.4517154681666669,1.4524176094666668,0.0004834293493989,-0.18309985935698792,-0.17921028556637736,-0.18309985935698792,Low,Low,Low,3615928.913485332,0.7892036821522506
Kerala,Alappuzha,0.6041823410421739,0.46608036895521743,0.6041823410421739,0.2285766443433945,-0.488164448167125,-0.5338322241760508,-0.488164448167125,Low,Low,Low,6681424.548398422,1.0
Kerala,Ernakulam,0.6392717563999273,0.49472840800862294,0.6392717563999273,0.2261062637982058,-0.4755446733638636,-0.5235249378845904,-0.4755446733638636,Low,Low,Low,7009211.8052306,1.0
Kerala,Idukki,0.6881475850325098,0.6444041282499012,0.6881475850325098,0.0635669698390965,-0.4579666674501885,-0.46967306702769207,-0.4579666674501885,Low,Low,Low,5277257.310892648,0.999998957290711
Kerala,Kannur,0.6869175762637558,0.3889734531767994,0.6869175762637558,0.4337407185116993,-0.45840903542666955,-0.5615745437986288,-0.45840903542666955,Low,Low,Low,4551899.432517731,1.0
Kerala,Kasaragod,0.4886546051387241,0.23087926992133284,0.4886546051387241,0.5275205278055477,-0.5297135590818515,-0.6184552959084307,-0.5297135590818515,Low,Low,Low,4868320.337829125,0.9996140219166396
Kerala,Kollam,1.1711195036474888,0.9603035228214019,1.1711195036474888,0.1800123558436981,-0.28426765345754273,-0.35601553210610454,-0.28426765345754273,Low,Low,Low,11223957.730201272,1.0
Kerala,Kottayam,0.6031634524449316,0.5153670582275404,0.6031634524449316,0.1455598708136366,-0.4885308875767223,-0.5160993519281093,-0.4885308875767223,Low,Low,Low,8958945.519667411,1.0
Kerala,Kozhikode,0.6401284940093281,0.1699696890528064,0.6401284940093281,0.7344756706763165,-0.4752365509404521,-0.640369971699482,-0.4752365509404521,Low,Low,Low,4140946.910584468,1.0
Kerala,Malappuram,0.9871058395637792,0.5342590198246489,0.9871058395637792,0.4587621727972473,-0.3504474680193805,-0.5093022075781709,-0.3504474680193805,Low,Low,Low,5995080.879492202,1.0
Kerala,Palakkad,1.3428987275539854,1.140810285814855,1.3428987275539854,0.1504867326125352,-0.22248790878305605,-0.29107095142294165,-0.22248790878305605,Low,Low,Low,6831759.099294044,0.991040495305388
Kerala,Pathanamthitta,0.46447427551942405,0.4061081869107284,0.46447427551942405,0.1256605407122376,-0.5384099226819015,-0.5554096329719468,-0.5384099226819015,Low,Low,Low,12377566.190789482,1.0
Kerala,Thiruvananthapuram,1.138630573365059,0.8336109214520157,1.138630573365059,0.2678828928785933,-0.2959521736920052,-0.40159829994894874,-0.2959521736920052,Low,Low,Low,10274751.876666823,1.0
Kerala,Thrissur,0.6605268335447738,0.36293003063173035,0.6605268335447738,0.4505446074249016,-0.46790036569275717,-0.5709447143600791,-0.46790036569275717,Low,Low,Low,5127155.235638422,0.9999627752157222
Kerala,Wayanad,0.38430460736773603,0.35886776806338816,0.38430460736773603,0.0661892644966591,-0.5672426389814323,-0.5724062769893722,-0.5672426389814323,Low,Low,Low,4756126.25267008,1.0
Ladakh,Kargil,0.03153713616163836,0.03153713616163836,0.03153713616163836,0.0,-0.6941141185757282,-0.6901766601100583,-0.6941141185757282,Low,Low,Low,2262515.7973115905,1.0
Ladakh,Leh Ladakh,0.03532860412531137,0.03532860412531137,0.03532860412531137,0.0,-0.6927505315399367,-0.6888125267502279,-0.6927505315399367,Low,Low,Low,1941655.112137948,1.0
Madhya Pradesh,Agar Malwa,1.8550626835533333,1.8550626835533333,1.8550626835533333,0.0,-0.038290089550051046,-0.03408987379566431,-0.038290089550051046,Low,Low,Low,5651960.017123983,0.999988132980022
Madhya Pradesh,Alirajpur,0.9044690894790404,0.9044690894790404,0.9044690894790404,0.0,-0.3801674609548676,-0.37610421909470887,-0.3801674609548676,Low,Low,Low,4188309.63209102,0.9525733346414206
Madhya Pradesh,Anuppur,0.7427927690251077,0.7427927690251077,0.7427927690251077,0.0,-0.43831373481969377,-0.43427378938753025,-0.43831373481969377,Low,Low,Low,3539165.8372411337,0.9998433796555808
Madhya Pradesh,Ashoknagar,2.366654397837328,2.366654397837328,2.366654397837328,0.0,0.14570192512601962,0.14997585767146943,0.14570192512601962,Medium,Medium,Medium,4804046.94185648,0.999999101755798
Madhya Pradesh,Balaghat,1.7605914310182555,1.7605914310182555,1.7605914310182555,0.0,-0.0722663162902123,-0.0680797131831577,-0.0722663162902123,Low,Low,Low,4667588.567689887,0.9993955286262892
